metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
Uk_Delhi_Persian_1030B_record_1,manuscript_18575,,Uk_Delhi_Persian_1030B,,manuscript,,Uk_Delhi_Persian_1030B,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1034_record_1,manuscript_18576,,Uk_Delhi_Persian_1034,,manuscript,,Uk_Delhi_Persian_1034,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1041B_record_1,manuscript_18577,,Uk_Delhi_Persian_1041B,,manuscript,,Uk_Delhi_Persian_1041B,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1043C_record_1,manuscript_18578,,Uk_Delhi_Persian_1043C,,manuscript,,Uk_Delhi_Persian_1043C,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1045_record_2,manuscript_18579,,Uk_Delhi_Persian_1045,,manuscript,,Uk_Delhi_Persian_1045,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f075r, f. 75r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1046_record_2,manuscript_18580,,Uk_Delhi_Persian_1046,,manuscript,,Uk_Delhi_Persian_1046,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f080r, f. 80r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1047_record_2,manuscript_18581,,Uk_Delhi_Persian_1047,,manuscript,,Uk_Delhi_Persian_1047,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f081r, f. 81r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1048_record_1,manuscript_18582,,Uk_Delhi_Persian_1048,,manuscript,,Uk_Delhi_Persian_1048,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1049_record_2,manuscript_18583,,Uk_Delhi_Persian_1049,,manuscript,,Uk_Delhi_Persian_1049,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f078r, f. 78r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1050_record_1,manuscript_18584,,Uk_Delhi_Persian_1050,,manuscript,,Uk_Delhi_Persian_1050,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1051_record_1,manuscript_18585,,Uk_Delhi_Persian_1051,,manuscript,,Uk_Delhi_Persian_1051,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1052_record_1,manuscript_18586,,Uk_Delhi_Persian_1052,,manuscript,,Uk_Delhi_Persian_1052,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1054_record_2,manuscript_18587,,Uk_Delhi_Persian_1054,,manuscript,,Uk_Delhi_Persian_1054,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f077r, f. 77r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1055_record_2,manuscript_18588,,Uk_Delhi_Persian_1055,,manuscript,,Uk_Delhi_Persian_1055,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f076r, f. 76r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1056A_record_1,manuscript_18589,,Uk_Delhi_Persian_1056A,,manuscript,,Uk_Delhi_Persian_1056A,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1056B_record_1,manuscript_18590,,Uk_Delhi_Persian_1056B,,manuscript,,Uk_Delhi_Persian_1056B,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1057_record_2,manuscript_18591,,Uk_Delhi_Persian_1057,,manuscript,,Uk_Delhi_Persian_1057,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f056r, f. 56r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1059A_record_2,manuscript_18592,,Uk_Delhi_Persian_1059A,,manuscript,,Uk_Delhi_Persian_1059A,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/2_f085r, f. 85r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1059B_record_2,manuscript_18593,,Uk_Delhi_Persian_1059B,,manuscript,,Uk_Delhi_Persian_1059B,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f085r, f. 85r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1060_record_2,manuscript_18594,,Uk_Delhi_Persian_1060,,manuscript,,Uk_Delhi_Persian_1060,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f086r, f. 86r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1061_record_2,manuscript_18595,,Uk_Delhi_Persian_1061,,manuscript,,Uk_Delhi_Persian_1061,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f087r, f. 87r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1064_record_2,manuscript_18596,,Uk_Delhi_Persian_1064,,manuscript,,Uk_Delhi_Persian_1064,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f022r, f. 22r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1066_record_2,manuscript_18597,,Uk_Delhi_Persian_1066,,manuscript,,Uk_Delhi_Persian_1066,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f091r, f. 91r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1067_record_1,manuscript_18598,,Uk_Delhi_Persian_1067,,manuscript,,Uk_Delhi_Persian_1067,,,,,,,"Based on descriptions by A.J. Arberry and R. Levy in Catalogue of Persian Manuscripts in the India Office Library, vol. III referred to above. Revised by Ursula Sims-Williams",,2023-08-28,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1069_record_2,manuscript_18599,,Uk_Delhi_Persian_1069,,manuscript,,Uk_Delhi_Persian_1069,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f097r, f. 97r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1070_record_2,manuscript_18600,,Uk_Delhi_Persian_1070,,manuscript,,Uk_Delhi_Persian_1070,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/4_f026r, f. 26r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1071_record_2,manuscript_18601,,Uk_Delhi_Persian_1071,,manuscript,,Uk_Delhi_Persian_1071,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/3_f001r, f. 1r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1072_record_2,manuscript_18602,,Uk_Delhi_Persian_1072,,manuscript,,Uk_Delhi_Persian_1072,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f100r, f. 100r.",,2023-09-25,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1075_record_1,manuscript_18603,,Uk_Delhi_Persian_1075,,manuscript,,Uk_Delhi_Persian_1075,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1076_record_2,manuscript_18604,,Uk_Delhi_Persian_1076,,manuscript,,Uk_Delhi_Persian_1076,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/12_f108r, f. 108r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1077_record_2,manuscript_18605,,Uk_Delhi_Persian_1077,,manuscript,,Uk_Delhi_Persian_1077,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f035r, f. 35r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1079A_record_2,manuscript_18606,,Uk_Delhi_Persian_1079A,,manuscript,,Uk_Delhi_Persian_1079A,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/2_f011r, f. 11r; MSS Eur E207/3, f. 77r; MSS Eur E207/4, f. 4r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1079C_record_2,manuscript_18607,,Uk_Delhi_Persian_1079C,,manuscript,,Uk_Delhi_Persian_1079C,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/2_f011r, f. 11r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1098_record_1,manuscript_18608,,Uk_Delhi_Persian_1098,,manuscript,,Uk_Delhi_Persian_1098,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1099_record_1,manuscript_18609,,Uk_Delhi_Persian_1099,,manuscript,,Uk_Delhi_Persian_1099,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1101A_record_2,manuscript_18610,,Uk_Delhi_Persian_1101A,,manuscript,,Uk_Delhi_Persian_1101A,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f054r, f. 54r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1101B_record_2,manuscript_18611,,Uk_Delhi_Persian_1101B,,manuscript,,Uk_Delhi_Persian_1101B,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f054r, f. 54r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1102_record_2,manuscript_18612,,Uk_Delhi_Persian_1102,,manuscript,,Uk_Delhi_Persian_1102,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/13_f040r, ff. 40r and 41r",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1115_record_1,manuscript_18613,,Uk_Delhi_Persian_1115,,manuscript,,Uk_Delhi_Persian_1115,,,,,,,Record subsequently augmented and enhanced in consultation with Omid Bakhtiari Sangani.,,2025-02-04,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1121_record_2,manuscript_18614,,Uk_Delhi_Persian_1121,,manuscript,,Uk_Delhi_Persian_1121,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f058r, f. 58r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1123_record_1,manuscript_18615,,Uk_Delhi_Persian_1123,,manuscript,,Uk_Delhi_Persian_1123,,,,,,,,,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
Uk_Delhi_Persian_1127_record_2,manuscript_18616,,Uk_Delhi_Persian_1127,,manuscript,,Uk_Delhi_Persian_1127,,,,,,,"Based on description in Catalogue of Persian Manuscripts in the India Office Library, vol. 3. Available on British Library Digitised Manuscripts, manuscript number: MSS Eur E207/1_f016r, f. 16r.",,2022-04-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card for admissions procedures contact British Library, Registering for a Reader Pass. Contact apac-enquiries@bl.uk for further information on the availability of this manuscript. For information on catalogues and ordering manuscripts see Finding and ordering Persian manuscripts in the British Library.",False,,,False,,,,,,,,
ECOM 14_record_1,manuscript_18998,,ECOM 14,,manuscript,,ECOM_14,,,,,,,"Manuscript description based on M.S.Q. Fraser, Islamic manuscripts in the Eton College Library, 1996.",,2019-09-30,,False,,,False,,,,,,,,
MS_Elliott_70_record_1,manuscript_22888,,MS_Elliott_70,,manuscript,,MS_Elliott_70,ark:29072/x0zg64tk24vk,ark:29072/x0zk51vg085s,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Elliott_71_record_1,manuscript_22889,,MS_Elliott_71,,manuscript,,MS_Elliott_71,ark:29072/x0zp38wb91g7,ark:29072/x0zs25x774s3,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Elliott_72_record_1,manuscript_22890,,MS_Elliott_72,,manuscript,,MS_Elliott_72,ark:29072/x0zw12z45839,ark:29072/x000000131h5,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Elliott_177_record_1,manuscript_22891,,MS_Elliott_177,,manuscript,,MS_Elliott_177,ark:29072/x0d504rk78mf,ark:29072/x0d791sg61xr,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Elliott_216_record_1,manuscript_22892,,MS_Elliott_216,,manuscript,,MS_Elliott_216,ark:29072/x0mg74qm10gd,ark:29072/x0mk61rg93s3,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Elliott_35_record_1,manuscript_22893,,MS_Elliott_35,,manuscript,,MS_Elliott_35,ark:29072/x09g54xj2985,ark:29072/x09k41zf12kw,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Bodl_Or_413_record_1,manuscript_22894,,MS_Bodl_Or_413,,manuscript,,MS_Bodl_Or_413,ark:29072/x06w924c632r,ark:29072/x070795846cm,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2018-08-01,,False,,,False,,,,,,,,
MS_Ouseley_237_record_1,manuscript_22895,,MS_Ouseley_237,,manuscript,,MS_Ouseley_237,ark:29072/x0js956f94mc,ark:29072/x0jw827b77x7,,,,,"Manuscript description based on: Beeston, A. F. L. (Alfred Felix Landon); Ethé, Hermann, 1844-1917.; Sachau, Eduard, 1845-1930; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû manuscripts in the Bodleian Library, Oxford; at the Clarendon Press 1889-1953",,2020-07-06,,True,https://digital.bodleian.ox.ac.uk/objects/79917c57-2c58-4c27-b878-99d8397ec32d/,https://iiif.bodleian.ox.ac.uk/iiif/manifest/79917c57-2c58-4c27-b878-99d8397ec32d.json,False,,,,,,,,
